dataset,model,ablation,attack_average_set_size_mean,attack_average_set_size_std,attack_coverage_mean,attack_coverage_std,attack_singleton_rate_mean,attack_singleton_rate_std,average_set_size_mean,average_set_size_std,balanced_accuracy_mean,balanced_accuracy_std,benign_average_set_size_mean,benign_average_set_size_std,benign_coverage_mean,benign_coverage_std,benign_singleton_rate_mean,benign_singleton_rate_std,brier_score_mean,brier_score_std,conformal_calibration_size_mean,conformal_calibration_size_std,conformal_coverage_mean,conformal_coverage_std,ece_mean,ece_std,end_to_end_latency_ms_per_sample_mean,end_to_end_latency_ms_per_sample_std,latency_batch_size_mean,latency_batch_size_std,latency_ms_per_sample_mean,latency_ms_per_sample_std,latency_repeats_mean,latency_repeats_std,macro_f1_mean,macro_f1_std,macro_pr_auc_mean,macro_pr_auc_std,mcc_mean,mcc_std,model_only_latency_ms_per_sample_mean,model_only_latency_ms_per_sample_std,probability_calibration_size_mean,probability_calibration_size_std,singleton_rate_mean,singleton_rate_std
cic_iot_diad_2024,logistic_regression,full,1.2769888494424722,0.0,1.0,0.0,0.7230111505575278,0.0,1.6350962740685169,0.0,0.919901091723087,0.0,1.9933470061527685,0.0,0.9933470061527687,0.0,0.006652993847231255,0.0,0.1300012060969517,4.0356798580530396e-05,31992.0,0.0,0.9966741685421356,0.0,0.003192175964328891,0.0008362950844718398,0.007492905809509326,0.00022226113196277436,79980.0,0.0,0.007492905809509326,0.00022226113196277436,3.0,0.0,0.9197447828393365,0.0,0.9631242604829182,0.0,0.8429248329489412,0.0,0.00016238884717776267,1.006956742545983e-05,31993.0,0.0,0.36490372593148285,0.0
cic_iot_diad_2024,logistic_regression,platt_full,1.2498824941247062,0.0031260761684243177,0.9877143857192859,0.0005390074695019345,0.7501175058752938,0.0031260761684242574,1.4997049262315578,0.002367495838001967,0.9187849282914848,0.00015446936355174336,1.7496273322995346,0.0017951217405258145,0.989695362913311,0.0006538900736532332,0.2503726677004652,0.001795121740525798,0.13359774248485062,1.432801370743139e-05,31992.0,0.0,0.9887046761690422,0.0005179826360376393,0.019319055852777538,0.0007797403714258923,0.007832127281903165,0.0008119579330699172,79980.0,0.0,0.007832127281903165,0.0008119579330699172,3.0,0.0,0.9187248469638828,0.00015309672587567462,0.9687993128123761,0.0,0.838711400770061,0.00033855035173613985,0.00016427156802649085,9.730280388934013e-06,31993.0,0.0,0.5002950737684422,0.0023674958380019836
cic_iot_diad_2024,logistic_regression,risk_aware_full_b0.01_a0.001,1.2769888494424722,0.0,1.0,0.0,0.7230111505575278,0.0,1.6350962740685169,0.0,0.919901091723087,0.0,1.9933470061527685,0.0,0.9933470061527687,0.0,0.006652993847231255,0.0,0.1300012060969517,4.0356798580530396e-05,31992.0,0.0,0.9966741685421356,0.0,0.003192175964328891,0.0008362950844718398,0.0075062975744908805,0.00021966847956780258,79980.0,0.0,0.0075062975744908805,0.00021966847956780258,3.0,0.0,0.9197447828393365,0.0,0.9631242604829182,0.0,0.8429248329489412,0.0,0.00015947903645647718,1.166107912987529e-05,31993.0,0.0,0.36490372593148285,0.0
cic_iot_diad_2024,logistic_regression,risk_aware_platt_full_b0.01_a0.001,1.2605630281514075,0.0030849962230733202,0.9983949197459874,0.00029497237269369525,0.7394369718485925,0.0030849962230733064,1.5952113028257064,0.005160028043100643,0.9187849282914848,0.00015446936355174336,1.9299934970736832,0.007310413778481777,0.989695362913311,0.0006538900736532332,0.07000650292631684,0.007310413778481766,0.13359774248485062,1.432801370743139e-05,31992.0,0.0,0.9940460115028757,0.0004692754745048794,0.019319055852777538,0.0007797403714258923,0.007679763690911552,0.00016444183109896724,79980.0,0.0,0.007679763690911552,0.00016444183109896724,3.0,0.0,0.9187248469638828,0.00015309672587567462,0.9687993128123761,0.0,0.838711400770061,0.00033855035173613985,0.00016213445015179597,2.7429288151958004e-05,31993.0,0.0,0.4047886971742936,0.005160028043100607
cic_iot_diad_2024,mlp,full,1.0647332366618332,0.0019737057890464103,1.0,0.0,0.9352667633381669,0.001973705789046451,1.52783695923981,0.0009512487874226816,0.9631963850205917,0.0011106161934026702,1.9911260067030163,0.0006168203495058913,0.9911260067030163,0.0006168203495058972,0.008873993296983643,0.0006168203495058918,0.06264253417859207,0.0017346508487427472,31992.0,0.0,0.9955638909727431,0.00030834847729365665,0.0020418671580842503,0.0005102011998104609,0.007944185879520716,0.0007437783909581291,79980.0,0.0,0.007944185879520716,0.0007437783909581291,3.0,0.0,0.9631623915940704,0.0011132237788156949,0.9849906173091394,0.0007995510676673432,0.9278330179808103,0.002143813520479048,0.00036563090763466305,3.4725762418112486e-05,31993.0,0.0,0.47216304076019,0.0009512487874227053
cic_iot_diad_2024,mlp,platt_full,1.0510275513775689,0.0025175029823780054,0.9879193959697986,0.0009895885135218917,0.9489724486224311,0.0025175029823779815,1.3032483120780196,0.013175136978156313,0.9629283233707981,0.0011621682269180114,1.5555700065029263,0.024475218566677562,0.9893552098444299,0.0005967687554956104,0.44442999349707374,0.02447521856667766,0.06275434285055251,0.0018126096687361532,31992.0,0.0,0.9886371592898225,0.0006770993857145878,0.005166508270116664,0.0006441373867851142,0.0076324160207217285,0.00013977215005300922,79980.0,0.0,0.0076324160207217285,0.00013977215005300922,3.0,0.0,0.9628995029284866,0.001163938687947946,0.987305214487398,0.0005333770689137071,0.9270513017532702,0.0022800934374466804,0.00035471009390814173,2.2590809645750572e-05,31993.0,0.0,0.6967516879219805,0.013175136978156346
cic_iot_diad_2024,mlp,risk_aware_full_b0.01_a0.001,1.0647332366618332,0.0019737057890464103,1.0,0.0,0.9352667633381669,0.001973705789046451,1.52783695923981,0.0009512487874226816,0.9631963850205917,0.0011106161934026702,1.9911260067030163,0.0006168203495058913,0.9911260067030163,0.0006168203495058972,0.008873993296983643,0.0006168203495058918,0.06264253417859207,0.0017346508487427472,31992.0,0.0,0.9955638909727431,0.00030834847729365665,0.0020418671580842503,0.0005102011998104609,0.00744090630969262,0.0002332431884724078,79980.0,0.0,0.00744090630969262,0.0002332431884724078,3.0,0.0,0.9631623915940704,0.0011132237788156949,0.9849906173091394,0.0007995510676673432,0.9278330179808103,0.002143813520479048,0.00034819988332716135,1.7032858662869725e-05,31993.0,0.0,0.47216304076019,0.0009512487874227053
cic_iot_diad_2024,mlp,risk_aware_platt_full_b0.01_a0.001,1.0618030901545077,0.002280533395996378,0.9986949347467373,0.00012550527924406598,0.9381969098454922,0.0022805333959964196,1.4901700425106277,0.007196857197039784,0.9629283233707981,0.0011621682269180114,1.9187084187884547,0.0137087622194557,0.9893552098444299,0.0005967687554956104,0.0812915812115452,0.013708762219455578,0.06275434285055251,0.0018126096687361532,31992.0,0.0,0.9940260065016254,0.00031350201053994143,0.005166508270116664,0.0006441373867851142,0.0074745980662358855,0.00011208435993751732,79980.0,0.0,0.0074745980662358855,0.00011208435993751732,3.0,0.0,0.9628995029284866,0.001163938687947946,0.987305214487398,0.0005333770689137071,0.9270513017532702,0.0022800934374466804,0.0003536729182980627,1.8710893524938262e-05,31993.0,0.0,0.5098299574893723,0.00719685719703987
cic_iot_diad_2024,random_forest,full,1.0331766588329416,0.0001667791397585361,1.0,0.0,0.9668233411670583,0.00016677913975854497,1.5118454613653411,0.00015780708153008465,0.9790204205573192,7.777720355512311e-05,1.990705817617928,0.00017826551629436348,0.990705817617928,0.00017826551629438242,0.009294182382071933,0.0001782655162943876,0.035638891957060104,5.67834249437106e-05,31992.0,0.0,0.9953538384596149,8.911492713785752e-05,0.001449174810038692,0.0003598880568539076,0.014091254646940402,0.0005987882559149398,79980.0,0.0,0.014091254646940402,0.0005987882559149398,3.0,0.0,0.9790121260617717,7.781295022144663e-05,0.9928268691896192,9.817621667507612e-05,0.958515363762217,0.0001544618585376699,0.006650927398431289,0.00043997538541636,31993.0,0.0,0.4881545386346587,0.0001578070815300934
cic_iot_diad_2024,random_forest,platt_full,1.0212710635531776,0.00031246561928036944,0.9884494224711234,0.0005648844206057563,0.9787289364468224,0.0003124656192803012,1.1299524881220306,0.010377596658200422,0.9785707082112648,0.00014180107427383702,1.2386774048321745,0.02054048770196136,0.9902306037716972,0.00025847652809288626,0.7613225951678255,0.020540487701961332,0.03724444616450099,0.00021365359461066781,31992.0,0.0,0.9893398349587397,0.00020479952099670116,0.007334244749622791,0.00048346033820711055,0.01359587721941941,0.0004914632160088018,79980.0,0.0,0.01359587721941941,0.0004914632160088018,3.0,0.0,0.9785604731578585,0.00014204482445674801,0.9943558765006839,4.8674788136124094e-05,0.9577440853481395,0.00027048957670985923,0.006448666416672975,0.0003397443907857585,31993.0,0.0,0.8700475118779695,0.010377596658200433
